metric,method,field,lead_days,finite_members,mean,p10,p90
rmse,selected,phihyd_surface,1050,15,0.2817785755090639,0.2573798180255037,0.300140622054253
rmse,selected,phihyd_surface,1060,15,0.288388752858887,0.26290785410826584,0.3082469202936445
rmse,selected,phihyd_surface,1070,15,0.29515575566458135,0.2686191481381057,0.3166346609272261
rmse,selected,phihyd_surface,1080,15,0.30205104797746546,0.2745136432053319,0.3253796553828927
rmse,selected,phihyd_surface,1090,15,0.3090272177972121,0.28012781801419845,0.33413222358358435
rmse,selected,phihyd_surface,1100,15,0.3160996777131133,0.2856970701786308,0.3428748360105278
rmse,selected,phihyd_surface,1110,15,0.32328368248213857,0.2918466154447959,0.35154592832057346
rmse,selected,phihyd_surface,1120,15,0.3305152233470306,0.29793771010962344,0.3597723483486282
rmse,selected,phihyd_surface,1130,15,0.3378860018444382,0.3040023706779714,0.3680070622545274
rmse,selected,phihyd_surface,1140,15,0.3454319524979403,0.31007327717527305,0.3768237279426508
rmse,selected,phihyd_surface,1150,15,0.35297738874812173,0.31602157290298283,0.38607527431386324
rmse,selected,phihyd_surface,1160,15,0.36054154764057605,0.3221492444970621,0.3952619323280492
rmse,selected,phihyd_surface,1170,15,0.36822698872617604,0.3284014971647256,0.40489901062566946
rmse,selected,phihyd_surface,1180,15,0.375999653107175,0.33442719171253577,0.41460100232340885
rmse,selected,phihyd_surface,1190,15,0.3838440033053955,0.34040052257700715,0.42441767314613443
rmse,selected,phihyd_surface,1200,15,0.3917625837738574,0.34635565517188577,0.4344931160006216
rmse,selected,phihyd_surface,1210,15,0.3997931842189261,0.3521913506214225,0.4448203420519756
rmse,selected,phihyd_surface,1220,15,0.4079644819593309,0.35810512678300593,0.45534454180986533
rmse,selected,phihyd_surface,1230,15,0.4163085333906309,0.36443683504172814,0.466021280012311
rmse,selected,phihyd_surface,1240,15,0.4248908547253427,0.3709529243489868,0.4762732705820488
rmse,selected,phihyd_surface,1250,15,0.4337080221867401,0.3776315535320154,0.48645779496587743
rmse,selected,phihyd_surface,1260,15,0.44277024985036906,0.3848373643509119,0.49691894307723666
rmse,selected,phihyd_surface,1270,15,0.45212006835639723,0.3924165677687969,0.5074069076655991
rmse,selected,phihyd_surface,1280,15,0.4617466765623367,0.40022990513375206,0.5178416944007442
rmse,selected,phihyd_surface,1290,15,0.47166001494075666,0.408546484306036,0.5282469529275515
rmse,selected,phihyd_surface,1300,15,0.48194999561961294,0.4175150971375745,0.5387044703142682
rmse,selected,phihyd_surface,1310,15,0.492656806753973,0.4270537682330588,0.5498838962570253
rmse,selected,phihyd_surface,1320,15,0.5037117720764709,0.43716037180727263,0.5614301526857685
rmse,selected,phihyd_surface,1330,15,0.5151089868667695,0.44788862288613246,0.5732850726676474
rmse,selected,phihyd_surface,1340,15,0.5269321164570336,0.4591915980173498,0.5858546941686679
rmse,selected,phihyd_surface,1350,15,0.539194071707483,0.4708331804659455,0.598683869150633
rmse,selected,phihyd_surface,1360,15,0.5518732341903623,0.48288066112078,0.6116622431761852
rmse,selected,phihyd_surface,1370,15,0.5649705645306142,0.4954513560849757,0.6252682068401609
rmse,selected,phihyd_surface,1380,15,0.5785724424845463,0.508396277759741,0.6393792189527308
rmse,selected,phihyd_surface,1390,15,0.5926766226603637,0.5216730819969794,0.653645691251559
rmse,selected,phihyd_surface,1400,15,0.6072526721713739,0.5356386402916072,0.6686108221112427
rmse,selected,phihyd_surface,1410,15,0.62239393066419,0.5500978213539637,0.6841233177241396
rmse,selected,phihyd_surface,1420,15,0.6381035293714852,0.5647908576112869,0.6996798746231038
rmse,selected,phihyd_surface,1430,15,0.6543358207193898,0.5801703244520062,0.7160369934782744
rmse,selected,phihyd_surface,1440,15,0.6711043746452182,0.5961211274463941,0.7329505854009362
rmse,selected,phihyd_surface,1450,15,0.6884066759487394,0.6122598281127434,0.7501448742392135
rmse,selected,phihyd_surface,1460,15,0.7061601352177542,0.6289178687092318,0.7674380099642538
rmse,selected,phihyd_surface,1470,15,0.7244117671188529,0.646961233852557,0.7853393830128268
rmse,selected,phihyd_surface,1480,15,0.7432032540615141,0.665992061327728,0.8038623909298708
rmse,selected,phihyd_surface,1490,15,0.7624231711327153,0.6855592537889774,0.8238988198436853
rmse,selected,phihyd_surface,1500,15,0.7820132469049169,0.7054452129290644,0.8440036896721551
rmse,selected,phihyd_surface,1510,15,0.8020815594821545,0.7258556342373758,0.8645040779568753
rmse,selected,phihyd_surface,1520,15,0.8226722333763884,0.7468308800830072,0.8855526948946627
rmse,selected,phihyd_surface,1530,15,0.8436661500724977,0.7683055483837706,0.9069704929810936
rmse,selected,phihyd_surface,1540,15,0.8650666544916584,0.790216973408891,0.9290552499789682
rmse,selected,phihyd_surface,1550,15,0.8869830988757831,0.8125332408257212,0.9528008662890765
rmse,selected,phihyd_surface,1560,15,0.9093642904611648,0.835309745685851,0.9780138898925824
rmse,selected,phihyd_surface,1570,15,0.9321250201351294,0.8583968249935492,1.003427857705662
rmse,selected,phihyd_surface,1580,15,0.955276535907879,0.8816978477293607,1.0291743584199706
rmse,selected,phihyd_surface,1590,15,0.9788948533432063,0.9055149526201502,1.0554688247556108
rmse,selected,phihyd_surface,1600,15,1.0029745032907291,0.9297746785817563,1.0822828798597763
rmse,selected,phihyd_surface,1610,15,1.0274531249426047,0.9541861877293578,1.1094832508154915
rmse,selected,phihyd_surface,1620,15,1.052418853268371,0.9791888183799422,1.1373010813299995
rmse,selected,phihyd_surface,1630,15,1.077850311997931,1.004794052590511,1.1659332406478171
rmse,selected,phihyd_surface,1640,15,1.1037285206970517,1.030754426318143,1.1950331319109646
rmse,selected,phihyd_surface,1650,15,1.1301660950937582,1.0574876109641955,1.2245915182499922
rmse,selected,phihyd_surface,1660,15,1.157117917713495,1.084979040139737,1.254984453626506
rmse,selected,phihyd_surface,1670,15,1.1844905378915398,1.1101514775951715,1.2858513107543958
rmse,selected,phihyd_surface,1680,15,1.212434461423906,1.135170970211586,1.3170315937484849
rmse,selected,phihyd_surface,1690,15,1.2410258385534878,1.1614936966161058,1.3490052571306699
rmse,selected,phihyd_surface,1700,15,1.2701383992765216,1.1881002249457722,1.3814075453027872
rmse,selected,phihyd_surface,1710,15,1.2997917357416935,1.2143744799714542,1.4139132834157795
rmse,selected,phihyd_surface,1720,15,1.3301365809040213,1.239682508908252,1.4480292303350344
rmse,selected,phihyd_surface,1730,15,1.361228239588097,1.265977921271503,1.4830979041154535
rmse,selected,phihyd_surface,1740,15,1.3930255532701117,1.2931241740381063,1.5191766002777802
rmse,selected,phihyd_surface,1750,15,1.4254700171920205,1.3208499931454971,1.5563890133936242
rmse,selected,phihyd_surface,1760,15,1.458671502145713,1.3497778311805253,1.5937807559629291
rmse,selected,phihyd_surface,1770,15,1.4926863319647075,1.3800842386772494,1.6319834175606016
rmse,selected,phihyd_surface,1780,15,1.5273994934230306,1.4108212170517582,1.671324314081175
rmse,selected,phihyd_surface,1790,15,1.562887241053365,1.4422376321659975,1.7111366305957172
rmse,selected,phihyd_surface,1800,15,1.5993002763806763,1.4749319098864266,1.7517656413397695
rmse,selected,phihyd_surface,1810,15,1.6366049797385396,1.5080048897642313,1.793848884216591
rmse,selected,phihyd_surface,1820,15,1.674841600018071,1.5417519719220847,1.8371564742059532
rmse,selected,phihyd_surface,1830,15,1.7141390370547067,1.57707784747483,1.8815557573498467
rmse,selected,phihyd_surface,1840,15,1.7544770121037152,1.6130842870945379,1.9271361535458966
rmse,selected,phihyd_surface,1850,15,1.795942978348451,1.6497194833550912,1.9744303192274346
rmse,selected,phihyd_surface,1860,15,1.8387093774160161,1.6882398735318356,2.0236719408247588
rmse,selected,phihyd_surface,1870,15,1.8827014625037992,1.728291392220594,2.0743091308431105
rmse,selected,phihyd_surface,1880,15,1.927900747509212,1.7681201185545707,2.1265673031980494
rmse,selected,phihyd_surface,1890,15,1.974491427324309,1.8092793039270205,2.180936361234181
rmse,selected,phihyd_surface,1900,15,2.022604873929869,1.8523047963552657,2.233600998476669
rmse,selected,phihyd_surface,1910,15,2.072250237844516,1.897531413800881,2.2849683613990157
rmse,selected,phihyd_surface,1920,15,2.1233835630442495,1.9467761202172502,2.3380024293315755
rmse,selected,phihyd_surface,1930,15,2.176084218796205,1.9973672891836523,2.392539148248958
rmse,selected,phihyd_surface,1940,15,2.230453611673832,2.04782865546109,2.44849945060221
rmse,selected,phihyd_surface,1950,15,2.286486380734148,2.0981887898496203,2.5059324713417053
rmse,selected,phihyd_surface,1960,15,2.3441955439708853,2.14955471505873,2.5647217938026845
rmse,selected,phihyd_surface,1970,15,2.403709914078533,2.2008897022756124,2.6248190276098238
rmse,selected,phihyd_surface,1980,15,2.465034932902325,2.2540082161389767,2.6863880091884456
rmse,selected,phihyd_surface,1990,15,2.5282072613095385,2.3100761610915006,2.75481993081717
rmse,selected,phihyd_surface,2000,15,2.5933355884322116,2.371022799100201,2.8248110873058536
rmse,selected,sst,0,15,1.1739487957687324e-09,1.0289821456926073e-09,1.2741477862431596e-09
rmse,selected,sst,10,15,0.0034439343752815875,0.003145282813280138,0.0037246458708680703
rmse,selected,sst,20,15,0.005171064245611616,0.0046300444869382664,0.006045450894938088
rmse,selected,sst,30,15,0.006429584743384444,0.005777978289076567,0.007548131584985218
rmse,selected,sst,40,15,0.007596214900023813,0.006776242982491167,0.008977886231792168
rmse,selected,sst,50,15,0.008654774273200416,0.007805737984987429,0.010531267510301343
rmse,selected,sst,60,15,0.00964014927846982,0.00865188310421415,0.012008052774051346
rmse,selected,sst,70,15,0.010472909082109124,0.009363227876203488,0.012926000779734128
rmse,selected,sst,80,15,0.011289502618497965,0.010180321299524883,0.01375571300646595
rmse,selected,sst,90,15,0.012018470547679957,0.010987222656072536,0.01440554618078928
rmse,selected,sst,100,15,0.012751633666078361,0.01175066231033823,0.01498965835711773
rmse,selected,sst,110,15,0.013618678462674944,0.012616936473394347,0.015938924200103875
rmse,selected,sst,120,15,0.014505603681913387,0.013435192021251255,0.01695504113155564
rmse,selected,sst,130,15,0.015443187504245337,0.014271289597201716,0.017941413118491102
rmse,selected,sst,140,15,0.016426247183811887,0.015193985438942157,0.019171993238389598
rmse,selected,sst,150,15,0.017485934638989436,0.015910501501354802,0.020581926297968775
rmse,selected,sst,160,15,0.018631279974062796,0.016950827668360906,0.02202414531235483
rmse,selected,sst,170,15,0.019828242319159122,0.017901030413700534,0.02360351469796454
rmse,selected,sst,180,15,0.021169437812427104,0.01897107203832967,0.025222008557005758
rmse,selected,sst,190,15,0.02257937758961603,0.020087123591283788,0.026854261815932597
rmse,selected,sst,200,15,0.0241103543203992,0.02123143314492582,0.02843084015299932
rmse,selected,sst,210,15,0.025719012741426253,0.022555962631011128,0.030543263642874328
rmse,selected,sst,220,15,0.027489559963841455,0.023961792229693326,0.03288804541139041
rmse,selected,sst,230,15,0.02940075435597163,0.025393265401110778,0.035031885859394166
rmse,selected,sst,240,15,0.031400999674070985,0.02696223900658292,0.03717932336666874
rmse,selected,sst,250,15,0.03356211362607358,0.028309287159397088,0.03969484084091848
rmse,selected,sst,260,15,0.03585691683139494,0.029854128501700744,0.04246342766013728
rmse,selected,sst,270,15,0.03828707186366113,0.031373015938306645,0.04520251484125068
rmse,selected,sst,280,15,0.04097254123113994,0.03321078737593506,0.047854682537965744
rmse,selected,sst,290,15,0.043896266549711946,0.03518738646250202,0.05083050691728691
rmse,selected,sst,300,15,0.04696235312484705,0.03715812667501051,0.05425288864117324
rmse,selected,sst,310,15,0.05017955572550806,0.03945613229745635,0.05785739447008884
rmse,selected,sst,320,15,0.05361326343041336,0.04205388134886958,0.06168967632002149
rmse,selected,sst,330,15,0.05734560746330653,0.04466918277579794,0.06589413265231203
rmse,selected,sst,340,15,0.061308685947126594,0.04720710446706574,0.07041181950338132
rmse,selected,sst,350,15,0.06538204346516184,0.050148121415009454,0.07461290958973704
rmse,selected,sst,360,15,0.06959614449634785,0.05328256634759934,0.07862290834883108
rmse,selected,sst,370,15,0.0739975566654327,0.05657449243041479,0.08303695519148979
rmse,selected,sst,380,15,0.0786547605109213,0.060236389824039456,0.08799152010487168
rmse,selected,sst,390,15,0.08354033645066311,0.06394389045934777,0.09380073587027535
rmse,selected,sst,400,15,0.08861237756884889,0.0680584996705293,0.10020417354643477
rmse,selected,sst,410,15,0.09382117883511472,0.07235707453925358,0.10706034508293776
rmse,selected,sst,420,15,0.09905168033250558,0.07667005267931644,0.11410986713804784
rmse,selected,sst,430,15,0.10430311340207842,0.08091401628411359,0.12106638475811915
rmse,selected,sst,440,15,0.10962974361746697,0.08497602566141689,0.12817612531251105
rmse,selected,sst,450,15,0.11498945704201705,0.08898389875445302,0.1353921126278553
rmse,selected,sst,460,15,0.12026945921198669,0.09310565199933532,0.14243853606280982
rmse,selected,sst,470,15,0.12531821816027466,0.09695112549910007,0.14872097779194127
rmse,selected,sst,480,15,0.1301123618025399,0.10062280206591888,0.15453871434173777
rmse,selected,sst,490,15,0.1346235019685227,0.10412418888790653,0.16025982440529776
rmse,selected,sst,500,15,0.13894484819699487,0.10754116833555862,0.16583976677053458
rmse,selected,sst,510,15,0.14314614623237298,0.11034391770108902,0.17136998900723321
rmse,selected,sst,520,15,0.14727508968846806,0.11298641306677765,0.17691235612803324
rmse,selected,sst,530,15,0.15126069384910262,0.11558700442327524,0.18230137515365788
rmse,selected,sst,540,15,0.15518079436731616,0.11802384897285137,0.18750774787581928
rmse,selected,sst,550,15,0.1590610853823488,0.12049228457083451,0.19223846558901722
rmse,selected,sst,560,15,0.1629541172837571,0.12281691727147453,0.19647030312592959
rmse,selected,sst,570,15,0.16677285475484932,0.1250853094262833,0.20064785628495485
rmse,selected,sst,580,15,0.17066846300069718,0.12749687723310055,0.20577030557362785
rmse,selected,sst,590,15,0.17459325043743518,0.12987574362607024,0.2121906280567926
rmse,selected,sst,600,15,0.1784850094173329,0.13221202613716654,0.21875580642231784
rmse,selected,sst,610,15,0.18237253185176028,0.13454107886676495,0.22561803648040946
rmse,selected,sst,620,15,0.18647270196442356,0.1364074413657747,0.2330854536824935
rmse,selected,sst,630,15,0.1906829037724636,0.1382305203690807,0.24085208959386342
rmse,selected,sst,640,15,0.19482202730085327,0.14022563678524172,0.24874127731079024
rmse,selected,sst,650,15,0.19893495025360905,0.14179006001560787,0.2562864564099433
rmse,selected,sst,660,15,0.20312808729909657,0.14333651311049167,0.26424155819754985
rmse,selected,sst,670,15,0.20739919099018123,0.14491701162700665,0.2725040349718979
rmse,selected,sst,680,15,0.2117729015374074,0.14661846631018535,0.28064088248990193
